Ticker,Composite_Score,Prior_pi,View_Q,Confidence,mu_BL
IWDA.L,0.286197,0.060197,0.140332,0.4457,0.107825
VGK,-0.296588,0.067315,-0.015729,0.451,0.063356
EWJ,0.309728,0.063226,0.14995,0.4577,0.124934
IUSN.DE,0.230214,0.060931,0.125391,0.4172,0.122351
IEMA.L,-0.129955,0.062663,0.026276,0.3662,0.049448
MCHI,-0.820735,0.070421,-0.159384,0.7179,-0.023601
EWZ,0.613896,0.066187,0.238078,0.6126,0.065609
INDA,0.841577,0.055223,0.290865,0.7285,0.150561
EWT,0.01312,0.064085,0.067759,0.3067,0.110358
EWY,-0.264414,0.074664,0.000628,0.4346,0.070018
XLY,0.658317,0.077395,0.261724,0.6352,0.196428
XLC,0.999579,0.079295,0.359177,0.8089,0.240893
XLF,0.237836,0.067336,0.133931,0.4211,0.119242
KBE,-0.157507,0.073714,0.029612,0.3802,0.112294
XLE,0.49306,0.05577,0.193827,0.551,0.120593
XOP,0.672539,0.059651,0.247962,0.6424,0.13345
XLI,0.231077,0.067794,0.132496,0.4176,0.111038
IYT,0.270748,0.07554,0.151349,0.4378,0.144435
XLB,-0.059763,0.069745,0.053011,0.3304,0.074261
ITB,0.676986,0.079329,0.268885,0.6447,0.145007
XLV,-0.005272,0.056562,0.055086,0.3027,0.079451
XBI,-0.816394,0.073415,-0.155176,0.7157,-0.006184
XLP,-0.289451,0.056283,-0.024764,0.4474,0.035479
XLU,-1.178468,0.063805,-0.266165,0.9,-0.104724
XLK,0.89721,0.067426,0.318645,0.7568,0.21057
SOXX,0.695066,0.07838,0.272998,0.6539,0.238608
IGV,1.075062,0.075645,0.376662,0.8474,0.24321
CIBR,0.713928,0.070824,0.270723,0.6635,0.198328
BOTZ,-0.18485,0.077044,0.025286,0.3941,0.183339
VNQ,-0.552918,0.078715,-0.076102,0.5815,0.036926
LIT,-0.908927,0.083525,-0.170974,0.7628,0.059388
GLD,-0.480053,0.049847,-0.084568,0.5444,-0.037521
SLV,-1.035264,0.060435,-0.229439,0.8271,-0.122351
DBA,0.439891,0.045895,0.169065,0.524,0.095537
COPX,-0.539442,0.079454,-0.07159,0.5746,0.034143
TLT,-1.058369,0.063211,-0.233132,0.8389,-0.093975
IEF,-0.261458,0.049654,-0.023555,0.4331,-0.010068
TIP,-0.054374,0.047753,0.032528,0.3277,0.018578
HYG,0.266782,0.051753,0.126452,0.4358,0.067698
LQD,-0.192822,0.054226,0.000235,0.3982,0.000778
EMB,-0.016563,0.054787,0.050149,0.3084,0.022207
BITO,0.690081,0.071142,0.264365,0.6513,0.14186
